SAMPLE,mean depth across whole genome
GSM3578693,0.0317917498996835
GSM3578694,0.0528951744617451
GSM3578695,0.0595413422495343
GSM3578696,0.0595645397338504
GSM3578697,0.0521710664342799
GSM3578698,0.0639691910533367
GSM3578699,0.0650623996083721
GSM3578700,0.0500110041962704
GSM3578701,0.0481388906031999
GSM3578702,0.0169961793097467
GSM3578703,0.0290097800306313
GSM3578704,0.0436960491750866
GSM3578705,0.0431386481616452
GSM3578706,0.0655682626325438
GSM3578707,0.0737635090965281
GSM3578708,0.117278152554615
GSM3578709,0.0596022088990545
GSM3578710,0.0409035991966108
GSM3578711,0.124716680431776
GSM3578712,0.0453351568187064
GSM3578713,0.0836038731200226
GSM3578714,0.0694796242666454
GSM3578715,0.0894964403810312
GSM3578716,0.0537665618993562
GSM3578717,0.0447018398819922
GSM3578718,0.067217942568902
GSM3578719,0.0325335819685563
GSM3578720,0.0327632077500949
GSM3578721,0.0504742287513913
GSM3578722,0.0234326823724899
GSM3578723,0.044467281304023
GSM3578724,0.0270091495953809
GSM3578725,0.0430262667899284
GSM3578726,0.0372980796156173
GSM3578727,0.0609706165676563
GSM3578728,0.0377882561455963
GSM3578729,0.0400493746465908
GSM3578730,0.05155182732992
GSM3578731,0.0445183041909058
GSM3578732,0.0418330014921778
GSM3578733,0.0744308004224197
GSM3578734,0.0416614404934589
GSM3578735,0.0319603828371146
GSM3578736,0.0457500554590743
GSM3578737,0.0244922401071154
GSM3578738,0.0605581417063676
GSM3578739,0.0665560367953177
GSM3578740,0.0541229382557816
GSM3578741,0.0445100278806744
GSM3578742,0.0369807082658479
GSM3578743,0.0806165263779659
GSM3578744,0.0850879026121398
GSM3578745,0.101450130766338
GSM3578746,0.183132499538531
GSM3578747,0.211545324603837
GSM3578748,0.249346845651258
GSM3578749,0.0274466804091749
GSM3578750,0.0085648773348192
GSM3578751,0.0550470797223814
GSM3578752,0.0340196593740232
GSM3578753,0.0673897274714174
GSM3578754,0.0252144993371031
GSM3578755,0.043910813920279
GSM3578756,0.0461268250811114
GSM3578757,0.0244882460674412
GSM3578758,0.0585675538623594
GSM3578759,0.00876520617920722
GSM3578760,0.0795405483194176
GSM3578761,0.0556525883326863
GSM3578762,0.0611417684116349
GSM3578763,0.0174170087645605
GSM3578764,0.0309937073820351
GSM3578765,0.0270862157189803
GSM3578766,0.0618419740486991
GSM3578767,0.0899798943888817
GSM3578768,0.00721102670374475
GSM3578769,0.0567382203996763
GSM3578770,0.0436300334727164
GSM3578771,0.0622524667267789
GSM3578772,0.0502063412833547
GSM3578773,0.0633132136725577
GSM3578774,0.0562370742755732
GSM3578775,0.0169764751819226
GSM3578776,0.0573945588185865
GSM3578777,0.0307570611221808
GSM3578778,0.0291351055575977
GSM3578779,0.104520134073137
GSM3578780,0.082234745418433
GSM3578781,0.0666507177730331
GSM3578782,0.0239989917809837
GSM3578783,0.0732937705178905
GSM3578784,0.0507593517670867
GSM3578785,0.0200467417651589
GSM3578786,0.0661776570742843
GSM3578787,0.0480068656894222
GSM3578788,0.00522954738215822
GSM3578789,0.0543735346101058
GSM3578790,0.0223480511123457
GSM3578791,0.0312003267348688
GSM3578792,0.0571459509776746
GSM3578793,0.0376212722085991
GSM3578794,0.0309367032591698
GSM3578795,0.0558611664684186
GSM3578796,0.0452789786539052
GSM3578797,0.019021431180881
GSM3578798,0.0557368821191347
GSM3578799,0.0761567385199828
GSM3578800,0.0492470238451149
GSM3578801,0.046072171300816
GSM3578802,0.0368927705206999
GSM3578803,0.0593291529321504
GSM3578804,0.0457217709899097
GSM3578805,0.0273412295493894
GSM3578806,0.0451591704332143
GSM3578807,0.0550630203119528
GSM3578808,0.0423104789027405
GSM3578809,0.0240794780884861
GSM3578810,0.0390264008710756
GSM3578811,0.0390932739926897
GSM3578812,0.0300252513800866
GSM3578813,0.0224802896887179
GSM3578814,0.0234251551015291
GSM3578815,0.0195077043221251
GSM3578816,0.052212626749598
GSM3578817,0.0268944082820649
GSM3578818,0.0178211841456862
GSM3578819,0.0161737083101178
GSM3578820,0.0634271946595818
GSM3578821,0.0262366686317071
GSM3578822,0.0168282094100924
GSM3578823,0.0170137631724787
GSM3578824,0.0109542946836696
GSM3578825,0.0203485730137004
GSM3578826,0.00848890503049087
GSM3578827,0.09038265470746
GSM3578828,0.00683408694105596
GSM3578829,0.014467368644058
GSM3578830,0.0242531340755419
GSM3578831,0.00844980603597803
GSM3578832,0.024483030841156
GSM3578833,0.0123138499337215
GSM3578834,0.0204355375461495
GSM3578835,0.013084871847768
GSM3578836,0.0759534116663622
GSM3578837,0.0112348563907234
GSM3578838,0.0197838867925225
GSM3578839,0.0340085666676622
GSM3578840,0.0734138016004397
GSM3578841,0.0321728507493856
GSM3578842,0.0145610531744471
GSM3578843,0.0378320762651038
GSM3578844,0.01951809859215
GSM3578845,0.00963658043651876
GSM3578846,0.0662618847608607
GSM3578847,0.0195781052079926
GSM3578848,0.00698846860354067
GSM3578849,0.0328680752426739
GSM3578850,0.018665890593428
GSM3578851,0.0278609776574356
GSM3578852,0.00322476325206385
GSM3578853,0.0147016826225771
GSM3578854,0.0154381409964141
GSM3578855,0.0317207316302032
GSM3578856,0.0270035673779123
GSM3578857,0.0178846027085122
GSM3578858,0.0254499267512391
GSM3578859,0.0124071075479172
GSM3578860,0.0703878885631295
GSM3578861,0.0393734776423936
GSM3578862,0.068228153603921
GSM3578863,0.03352051042611
GSM3578864,0.0772740137316231
GSM3578865,0.0549439660755158
GSM3578866,0.0398711629383381
GSM3578867,0.0219624679108835
GSM3578868,0.0533484410889936
GSM3578869,0.0361843416507461
GSM3578870,0.0781345073553612
GSM3578871,0.093306972613069
GSM3578872,0.0782571782366958
GSM3578873,0.0304736725540537
GSM3578874,0.0665360315555218
GSM3578875,0.0303448822381563
GSM3578876,0.0607997430601702
GSM3578877,0.0674104247685833
GSM3578878,0.0585533648546674
GSM3578879,0.0397830481875359
GSM3578880,0.107888871929129
GSM3578881,0.0248651917147259
GSM3578882,0.038128466835662
GSM3578883,0.0522655086814069
GSM3578884,0.0555067703467606
GSM3578885,0.0379060859836614
GSM3578886,0.0329339927515059
GSM3578887,0.0646095373278737
GSM3578888,0.0475592708226582
GSM3578889,0.0270947637901354
GSM3578890,0.0629924381420638
GSM3578891,0.0225636760010805
GSM3578892,0.0700629055445585
GSM3578893,0.0385100379377562
GSM3578894,0.0400313953749045
GSM3578895,0.0215502561131825
GSM3578896,0.0661223253145629
GSM3578897,0.0274734366692065
GSM3578898,0.0564859272939113
GSM3578899,0.0343393267841728
GSM3578900,0.060785633413985
GSM3578901,0.078190816678003
GSM3578902,0.0735112647103642
GSM3578903,0.0337166259059689
GSM3578904,0.0226367631455631
GSM3578905,0.0459104890851498
GSM3578906,0.0498539839360224
GSM3578907,0.0297721245962226
GSM3578908,0.0348732865542425
GSM3578909,0.00865062365825532
GSM3578910,0.034174760213577
GSM3578911,0.0246299299612777
GSM3578912,0.0411897735740404
GSM3578913,0.126965613661906
GSM3578914,0.109416486218465
GSM3578915,0.122460246415631
GSM3578916,0.133409808850506
GSM3578917,0.0961856035407739
GSM3578918,0.103051960056591
GSM3578919,0.0807185972667263
GSM3578920,0.0837520513337942
GSM3578921,0.0692772719302832
GSM3578922,0.107638364248373
GSM3578923,0.100494811490567
GSM3578924,0.0869618398835028
GSM3578925,0.0758725416294161
GSM3578926,0.0717930695779214
GSM3578927,0.0688813813748398
GSM3578928,0.0510103409966631
GSM3578929,0.0631590558018273
GSM3578930,0.0912003272331865
GSM3578931,0.0827015788375224
GSM3578932,0.0513938266992625
GSM3578933,0.0801732275447619
GSM3578934,0.037827813162328
GSM3578935,0.0979692341099123
GSM3578936,0.112842661583197
GSM3578937,0.0958145238892189
GSM3578306,0.0564741351500672
GSM3578307,0.054008785893237
GSM3578308,0.0764247651741822
GSM3578309,0.0477757197452794
GSM3578310,0.0518280960388338
GSM3578311,0.0680397973570935
GSM3578312,0.104204906385253
GSM3578313,0.117344439535574
GSM3578314,0.137460649509467
GSM3578315,0.0878368177307484
GSM3578316,0.0505852847912402
GSM3578317,0.107937963842146
GSM3578318,0.102025228282169
GSM3578319,0.091881735235007
GSM3578320,0.10800349494801
GSM3578321,0.0836742116367394
GSM3578322,0.116098541966845
GSM3578323,0.0942525066173381
GSM3578324,0.0750285406177013
GSM3578325,0.102567694802407
GSM3578326,0.0566883313700628
GSM3578327,0.156472818895472
GSM3578328,0.0563730496265272
GSM3578329,0.107783851167895
GSM3578330,0.0626850556153095
GSM3578331,0.0474308469359006
GSM3578332,0.0594914455991634
GSM3578333,0.0495244633671762
GSM3578334,0.125535297124424
GSM3578335,0.0703361247902546
GSM3578336,0.102190563933267
GSM3578337,0.100351132435818
GSM3578338,0.0601351342774328
GSM3578339,0.047252278066658
GSM3578340,0.063024355938167
GSM3578341,0.0502567541900377
GSM3578342,0.0361114285921845
GSM3578343,0.042230059438663
GSM3578344,0.0370606803805838
GSM3578345,0.0510357480587418
GSM3578346,0.041702897790825
GSM3578347,0.0365174280154418
GSM3578348,0.0684377000896964
GSM3578349,0.0625608233514011
GSM3578350,0.0541694593872507
GSM3578351,0.075096709833929
GSM3578352,0.0714460816312399
GSM3578353,0.0620442555752863
GSM3578354,0.0713343044538353
GSM3578355,0.0680311938698872
GSM3578356,0.0537464078178024
GSM3578357,0.0625754593540889
GSM3578358,0.0825492414097816
GSM3578359,0.0902361172875948
GSM3578360,0.0776365983037651
GSM3578361,0.075105492559624
GSM3578362,0.0747036924508227
GSM3578363,0.080546584165423
GSM3578364,0.084327798140589
GSM3578365,0.0833927351651123
GSM3578366,0.105962165985306
GSM3578367,0.00156879812491347
GSM3578368,0.000581397006915314
GSM3578369,0.00121458217050923
GSM3578370,0.00109093254486113
GSM3578371,0.00134101539389426
GSM3578372,0.00245300240335943
GSM3578373,0.000676960513757855
GSM3578374,0.00132583726322207
GSM3578375,0.000502251621450543
GSM3578376,0.00116382525837811
GSM3578377,0.0324361903798252
GSM3578378,0.0208280086942749
GSM3578379,0.00361663593458499
GSM3578380,0.0268051153932636
GSM3578381,0.0160198068930445
GSM3578382,0.0270472107962043
GSM3578383,0.0247289349618757
GSM3578384,0.0148311244388079
GSM3578385,0.0365338942815611
GSM3578386,0.0255531155081068
GSM3578387,0.0419131165099797
GSM3578388,0.0186660449552587
GSM3578389,0.0124628157329539
GSM3578390,0.0198378395444571
GSM3578391,0.0143684084299516
GSM3578392,0.0156456704352844
GSM3578393,0.0202405696422898
GSM3578394,0.013855100208389
GSM3578395,0.0203947613587053
GSM3578396,0.0192094398200823
GSM3578397,0.01531951860162
GSM3578398,0.0229593181966998
GSM3578399,0.0208195224696819
GSM3578400,0.0737653861310128
GSM3578401,0.0372246051722116
GSM3578402,0.0110422862058917
GSM3578403,0.0288511140392233
GSM3578404,0.0323584017929826
GSM3578405,0.00823077371634778
GSM3578406,0.0127884745756798
GSM3578407,0.0721954002729193
GSM3578408,0.0402150834789402
GSM3578409,0.0567614941548589
GSM3578410,0.0117206761398703
GSM3578411,0.0400596337056391
GSM3578412,0.0223778439877993
GSM3578413,0.0382194314918983
GSM3578414,0.0213968487636321
GSM3578415,0.00876741108289619
GSM3578416,0.017421764580247
GSM3578417,0.0162675512449673
GSM3578418,0.0095335548585632
GSM3578419,0.0645860775837528
GSM3578420,0.0467480590777192
GSM3578421,0.0826262249410593
GSM3578422,0.0307623597505681
GSM3578423,0.0817561228026426
GSM3578424,0.0404779660547771
GSM3578425,0.0509480722618309
GSM3578426,0.0446407334722336
GSM3578427,0.0507421519958562
GSM3578428,0.0661053864120731
GSM3578429,0.0696524615177498
GSM3578430,0.11524336950518
GSM3578431,0.031867987441323
GSM3578432,0.0451211565737462
GSM3578433,0.0612324272325337
GSM3578434,0.115753534102952
GSM3578435,0.0209537710919822
GSM3578436,0.107162243365936
GSM3578437,0.0352210628672953
GSM3578438,0.0592185889349805
GSM3578439,0.0160697502287089
GSM3578440,0.0592970744824205
GSM3578441,0.0567284113719937
GSM3578442,0.0459790591893362
GSM3578443,0.0435964525209109
GSM3578444,0.0585747336893529
GSM3578445,0.0379954548758822
GSM3578446,0.108270817107676
GSM3578447,0.0703237635905878
GSM3578448,0.0299860138229654
GSM3578449,0.0648490841020209
GSM3578450,0.0835172877209582
GSM3578451,0.0632239914380152
GSM3578452,0.0814443332509962
GSM3578453,0.054469052199866
GSM3578454,0.0601860915883489
GSM3578455,0.0597736591143965
GSM3578456,0.0877461124226648
GSM3578457,0.03841468234361
GSM3578458,0.052155559233228
GSM3578459,0.0474846844231018
GSM3578460,0.0923951140543964
GSM3578461,0.0467081087922662
GSM3578462,0.0361076402944397
GSM3578463,0.10444683168894
GSM3578464,0.0933028785924325
GSM3578465,0.0262892124994701
GSM3578466,0.0385262209097069
GSM3578467,0.0346751813924233
GSM3578468,0.0416555079950102
GSM3578469,0.0383563039887612
GSM3578470,0.0316361428017848
GSM3578471,0.0283035293970164
GSM3578472,0.0863421355927936
GSM3578473,0.0124210906100706
GSM3578474,0.035239375586466
GSM3578475,0.0942314903053942
GSM3578476,0.0461477935060305
GSM3578477,0.0939398142292198
GSM3578478,0.016822513124734
GSM3578479,0.0110777435819888
GSM3578480,0.0425771313068942
GSM3578481,0.0187067523729146
GSM3578482,0.0176519785456723
GSM3578483,0.0214723606094176
GSM3578484,0.0573226612208666
GSM3578485,0.0909717390420053
GSM3578486,0.0251957305110312
GSM3578487,0.127178160148323
GSM3578488,0.114413827734368
GSM3578489,0.0561812511981399
GSM3578490,0.0264231936059671
GSM3578491,0.0290311054766486
GSM3578492,0.0494708838958624
GSM3578493,0.082026573748631
GSM3578494,0.0712764408925087
GSM3578495,0.0807846426751438
GSM3578496,0.0321511834541821
GSM3578497,0.0532001980534054
GSM3578498,0.0934065874893941
GSM3578499,0.0755376460898651
GSM3578500,0.0996820542229305
GSM3578501,0.0808846198865476
GSM3578502,0.0414446596394349
GSM3578503,0.106488115538205
GSM3578504,0.0657658338725699
GSM3578505,0.0172685182034906
GSM3578506,0.0437874926830936
GSM3578507,0.0204563368170679
GSM3578508,0.074502656870896
GSM3578509,0.0775235526790922
GSM3578510,0.0571412756354354
GSM3578511,0.0725320054589865
GSM3578512,0.0492374532069194
GSM3578513,0.0305839624083984
GSM3578514,0.0546239192372621
GSM3578515,0.0889576347624203
GSM3578516,0.023653367257281
GSM3578517,0.0700307047750659
GSM3578518,0.078508702422591
GSM3578519,0.0527922770944958
GSM3578520,0.0581671973275975
GSM3578521,0.075328250835641
GSM3578522,0.0537313707096546
GSM3578523,0.101003934678045
GSM3578524,0.0785765084143555
GSM3578525,0.0762774245835809
GSM3578526,0.0467445476223297
GSM3578527,0.0581919709306627
GSM3578528,0.0344540367014186
GSM3578529,0.052175203849062
GSM3578530,0.0503120637737375
GSM3578531,0.0597587355680515
GSM3578532,0.0489862761266614
GSM3578533,0.0360431980354669
GSM3578534,0.0448781556252826
GSM3578535,0.0372445131614766
GSM3578536,0.028442519609955
GSM3578537,0.0589120578595824
GSM3578538,0.0778867262516556
GSM3578539,0.0314002818874305
GSM3578540,0.0118095009631573
GSM3578541,0.0768315910498128
GSM3578542,0.09522740392517
GSM3578543,0.028681092424405
GSM3578544,0.0674496962055288
GSM3578545,0.0682273405454236
GSM3578546,0.0985636713106143
GSM3578547,0.0548822034405449
GSM3578548,0.034216303326612
GSM3578549,0.0107854121755791
GSM3578550,0.0387327641598674
GSM3578551,0.031192320353681
GSM3578552,0.0537290303810593
GSM3578553,0.0391589751578283
GSM3578554,0.0452112657680045
GSM3578555,0.0591402623904828
GSM3578556,0.0659984148597585
GSM3578557,0.0409013210241971
GSM3578558,0.00888982171333161
GSM3578559,0.0501422003988839
GSM3578560,0.0435555159291067
GSM3578561,0.0381019094401973
GSM3578562,0.0330613052997492
GSM3578563,0.0146277523753564
GSM3578564,0.0294629184957511
GSM3578565,0.0248944070086186
GSM3578566,0.0217202294589768
GSM3578567,0.0364454268573977
GSM3578568,0.0399345359320206
GSM3578569,0.0377565199290735
GSM3578570,0.0841715310829516
GSM3578571,0.0463521729504051
GSM3578572,0.0554312692442323
GSM3578573,0.0164755657388875
GSM3578574,0.0362711920797934
GSM3578575,0.029138274690537
GSM3578576,0.0629746548726251
GSM3578577,0.0330011960866994
GSM3578578,0.0529059807788405
GSM3578579,0.0296409034262306
GSM3578580,0.020593450435421
GSM3578581,0.0325469154624007
GSM3578582,0.0230494413713587
GSM3578583,0.0282915253574624
GSM3578584,0.0682713467294765
GSM3578585,0.041544538274061
GSM3578586,0.0556595529912205
GSM3578587,0.0619029348476617
GSM3578588,0.0461413170926284
GSM3578589,0.0668245681462183
GSM3578590,0.0546435554907637
GSM3578591,0.0846633574515875
GSM3578592,0.0756979085052525
GSM3578593,0.0373643938884305
GSM3578594,0.0814140095382703
GSM3578595,0.0612088666475037
GSM3578596,0.0760473694513659
GSM3578597,0.0701720624607288
GSM3578598,0.0858849013285235
GSM3578599,0.045668819913206
GSM3578600,0.0661279775256942
GSM3578601,0.0291261406353382
GSM3578602,0.0600815444282718
GSM3578603,0.067951351265518
GSM3578604,0.0730999911226558
GSM3578605,0.0676791332009257
GSM3578606,0.0507230458683729
GSM3578607,0.0532858938144589
GSM3578608,0.0763808099974322
GSM3578609,0.0799537032200025
GSM3578610,0.0399157774603954
GSM3578611,0.0750817172200067
GSM3578612,0.060838066990374
GSM3578613,0.0811924259148749
GSM3578614,0.0577875037635859
GSM3578615,0.0835214542162847
GSM3578616,0.0965601593283142
GSM3578617,0.0970034992912318
GSM3578618,0.0676793787666052
GSM3578619,0.104690636433341
GSM3578620,0.0635060492685963
GSM3578621,0.0907729005988625
GSM3578622,0.090287505141357
GSM3578623,0.0786468664931857
GSM3578624,0.0372038554199996
GSM3578625,0.0429606055469971
GSM3578626,0.0566289810833646
GSM3578627,0.0238105721164753
GSM3578628,0.0399811212450481
GSM3578629,0.0331427643936742
GSM3578630,0.0655015767464224
GSM3578631,0.0749907107570049
GSM3578632,0.0769367374164149
GSM3578633,0.0499708216556279
GSM3578634,0.0543114045701244
GSM3578635,0.0480095465271221
GSM3578636,0.0546705270903675
GSM3578637,0.058471679022806
GSM3578638,0.0522281197821743
GSM3578639,0.0712137060586249
GSM3578640,0.0467589984830324
GSM3578641,0.0513225351340823
GSM3578642,0.0485909975438143
GSM3578643,0.0764494694003891
GSM3578644,0.0570936470530945
GSM3578645,0.0953587083839887
GSM3578646,0.0663130860471212
GSM3578647,0.0757017999566474
GSM3578648,0.073008663699969
GSM3578649,0.0498323097610984
GSM1160112,0.348090918057848
GSM1160113,0.475895902722076
GSM1160114,0.314418317285164
GSM1160115,0.582552568951385
GSM1160116,0.528227129054338
GSM1160117,0.666901369881172
GSM1160118,0.581493398236278
GSM1160119,0.412374820859609
GSM1160120,0.571704713345347
GSM1160121,0.377806167927404
GSM1160122,0.319574525921376
GSM1160123,0.421848399398788
GSM1160124,0.281802614027533
GSM1160125,0.162352541663142
GSM1160126,0.341389210061625
GSM1160127,0.445513122526875
GSM1160128,0.393442306512842
GSM1160129,0.462229163040994
GSM1160138,0.280269729293208
GSM1160139,0.270756033778942
GSM1160140,0.396953940514827
GSM1861606,1.96382791431568
GSM1861606,1.96382791431568
GSM1861607,2.18097284511357
GSM1861607,2.18097284511357
GSM1861608,1.09584681274974
GSM1861608,1.09584681274974
GSM1861609,1.21320021688249
GSM1861609,1.21320021688249
GSM1861610,1.93027197501205
GSM1861610,1.93027197501205
GSM1861611,1.44843152604076
GSM1861611,1.44843152604076
GSM1861612,2.19486711226314
GSM1861612,2.19486711226314
GSM1861613,1.89081068995803
GSM1861613,1.89081068995803
GSM1861614,1.01716516578877
GSM1861614,1.01716516578877
GSM1861615,1.03196607206532
GSM1861615,1.03196607206532
GSM1861616,0.68504330107021
GSM1861616,0.68504330107021
GSM1861617,0.710045511943816
GSM1861617,0.710045511943816
GSM1861618,0.454731489896661
GSM1861618,0.454731489896661
GSM1861619,0.478256998169043
GSM1861619,0.478256998169043
GSM1861620,0.745535610037578
GSM1861620,0.745535610037578
GSM1861621,0.7036446070665
GSM1861621,0.7036446070665
GSM896803,0.283344178002681
GSM896804,0.290538857119691
GSM896805,0.254779509711548
GSM896806,0.265075438339329
GSM896807,0.232504374405882
GSM896808,0.28432549393411
GSM896809,0.284971758025519
GSM896810,0.300950337273728
GSM896811,0.279612171622826
GSM896812,0.301284617952912
GSM896813,0.268900046225133
GSM896814,0.300705382662545
GSM896815,0.240499971914924
GSM896816,0.301301324952239
GSM922146,0.411166044806658
GSM922147,0.378047699167246
GSM922148,0.239540675997465
GSM922149,0.284650914157727
GSM922150,0.344001834823511
GSM922151,0.338331792977158
GSM922152,0.313119390813874
GSM922153,0.375086576960142
GSM922154,0.355504537187015
GSM922155,0.376822546281058
GSM922156,0.302779844759816
GSM922157,0.375241746911988
GSM922158,0.208964399430981
GSM922159,0.197676540554221
GSM922160,0.15858698775407
GSM922161,0.239556031320449
GSM922162,0.170273706172227
GSM922163,0.190721685408169
GSM922164,0.161620292593391
GSM922165,0.225495278165723
GSM922166,0.293553097303635
GSM922167,0.270942704898226
GSM922168,0.181772888481984
GSM922169,0.2159984342657
GSM922170,0.344402313048483
GSM922171,0.3195857266349
GSM922172,0.282526244440145
GSM922173,0.342382536574646
GSM922174,0.341322257316898
GSM922175,0.323584858835653
GSM922176,0.254278335886107
GSM922177,0.312526817128312
GSM922178,0.218215805043375
GSM922179,0.129573605969831
GSM922180,0.132880147413982
GSM922181,0.197263409777601
GSM922182,0.151452070395366
GSM922183,0.152519632828926
GSM922184,0.104323990722584
GSM922185,0.189912318502686
GSM922186,0.256608405340171
GSM922187,0.266247691855734
GSM922188,0.18611669116609
GSM922189,0.239483042555522
GSM922190,0.219554782376223
GSM922191,0.205382135730393
GSM922192,0.168638539895263
GSM922193,0.230791146596866
GSM922194,0.194178317153644
GSM922195,0.131843801999809
GSM922196,0.190366155847072
GSM922197,0.174838541095269
GSM922198,0.199374395485224
GSM922199,0.123790216548295
GSM922200,0.170603771646351
GSM922201,0.127970739300792
GSM922202,0.251056989091855
GSM922203,0.155832226651283
GSM922204,0.131703601496071
GSM922205,0.0915771736796508
GSM922206,0.103853890556554
GSM922207,0.191517976969242
GSM922208,0.113946376043436
GSM922209,0.212082752677212
GSM922210,0.15144619521123
GSM922211,0.209648142305499
GSM922212,0.153863708885086
GSM922213,0.114202970583437
GSM922214,0.145645901802289
GSM922215,0.241490487878159
GSM922216,0.15579818928256
GSM922217,0.185798577608631
GSM922218,0.240777483392117
GSM922219,0.17730366353164
GSM922220,0.171702091681259
GSM922221,0.147734616721569
GSM922222,0.224869393245263
GSM922223,0.203931887249989
GSM922224,0.236957093566223
GSM922225,0.228102076223236
GSM922226,0.224915178212806
GSM922227,0.172251295124796
GSM922228,0.239332572903937
GSM922230,0.180392652140801
GSM922250,0.262252889492974
GSM922251,0.259823989937848
GSM922252,0.223947731092318
GSM922253,0.291736300157687
GSM922254,0.228615466586931
GSM922255,0.261830513727193
GSM922256,0.221553266192946
GSM922257,0.242650596179587
GSM922258,0.126150435308218
GSM922259,0.279191237367017
GSM922260,0.164554660197335
GSM922261,0.278194960535024
GSM922262,0.269336467524107
GSM922263,0.306511865118799
GSM922264,0.257311994340812
GSM922265,0.280378572821954
GSM922266,0.274745379906822
GSM922267,0.272248970967919
GSM922268,0.303048551720493
GSM922269,0.247461905904092
GSM922270,0.287390770933322
GSM922271,0.250415980479701
GSM922272,0.241992075366438
GSM922273,0.237239607849459
GSM922274,0.285509263215353
GSM922275,0.193793408630736
GSM2514771,1.02146971001054
GSM2514772,1.08144446415917
GSM2514773,0.865932063868637
GSM2514774,1.00071613319509
GSM2514775,1.09442402903909
GSM2514776,0.933550604562219
GSM2514777,0.773036833613598
GSM2514778,0.907960520480553
GSM2514779,0.941578114004066
GSM2514780,1.1081172151048
GSM2514781,1.07044572131894
GSM2514782,1.07809449700009
GSM2514783,1.09928183278363
GSM2514784,1.07384393631561
GSM2514785,0.926989739691594
GSM2514786,1.07332018394011
GSM2514787,0.96503049362203
GSM2514788,1.21284420515467
GSM2514789,1.33521967242064
GSM2514790,1.07000105170949
GSM1598282,0.670657030334796
GSM1598283,0.990964103139196
GSM1598284,1.08710452134493
GSM1598285,1.01718179366836
GSM1598286,0.728420199644032
GSM1598287,1.29724552063133
GSM1598288,1.0551004761574
GSM1598289,1.19182300681725
GSM1598290,0.749104837211252
GSM1598291,0.895888035582128
GSM1598292,2.04819884988736
GSM1598293,1.8873500653982
GSM1598294,1.65763101032481
GSM1598295,1.82145440591627
GSM1598296,1.29470983200994
GSM1598297,1.86993479285951
GSM1598298,1.71912421712956
GSM1598299,2.04514000369369
GSM1598300,1.71681108661445
GSM1598301,1.73154278426634
GSM1598302,1.65542219197368
GSM1598303,1.9187567134221
GSM3735309,0.21579499407444
GSM3735310,0.205182501971446
GSM3735311,0.22901868687918
GSM3735312,0.192638774941066
GSM3735313,0.0432276246464664
GSM3735314,0.30732205592986
GSM3735315,0.213201306320638
GSM3735316,0.575410187818694
GSM3735317,0.162598893612986
GSM3735318,0.172764289220732
GSM3735319,0.131781330417597
GSM3735320,0.144811551631659
GSM3735321,0.162143868889006
GSM3735322,0.157405662768597
GSM3735323,0.147630150461216
GSM3735324,0.145331898925445
GSM3735325,0.111881846415098
GSM3735326,0.185238753339913
GSM3735327,0.152440795239438
GSM3735328,0.14698680546725
GSM3735329,0.18901256092031
GSM3735330,0.211317949885628
GSM3735331,0.185906673138471
GSM3735332,0.166926342757045
GSM3735333,0.201535731081467
GSM3735334,0.267034930731469
GSM3735335,0.269960205641498
GSM3735336,0.170270349551717
GSM3735337,0.183140246993766
GSM3735338,0.212067480652837
GSM3735339,0.13869639540689
GSM3735340,0.164578413847579
GSM3735341,0.145191763139296
GSM3735342,0.15557687140628
GSM3735343,0.157004827675441
GSM3735354,0.223379544695746
GSM3735355,0.256799453607031
GSM3735356,0.273236988347406
GSM3735357,0.00138785670635623
GSM3735358,0.242165170735395
GSM3735359,0.250837287077521
GSM3735360,0.243568082913654
GSM3735361,0.249119659659276
GSM3735362,0.312110559507134
GSM3735363,0.240004615939789
GSM3735364,0.203518517720302
GSM3735365,0.225162985046354
GSM3735366,0.463734585449019
GSM3735367,0.235219111112774
GSM3735368,0.282080801423654
GSM3735369,0.229649734395593
GSM3735370,0.22014806584746
GSM3735371,0.260643406167571
GSM3735372,0.199408251783991
GSM3735373,0.233059240563641
GSM3735374,0.17413653375422
GSM3735375,0.219387630310462
GSM3735376,0.231327669563154
GSM3735377,0.20984035488436
GSM3735410,0.223313541994852
GSM3735411,0.240612284882033
GSM3735412,0.192008344407591
GSM3735413,0.265206115812808
GSM3735414,0.248578622884902
GSM3735415,0.182706066317119
GSM3735416,0.19698319739301
GSM3735417,0.197755980387655
GSM3735418,0.190847115245442
GSM3735419,0.212574056860821
GSM3735420,0.274581886246162
GSM3735421,0.242022904369327
GSM3735422,0.120773837398199
GSM3735423,0.246627442868375
GSM3735424,0.222838621883045
GSM3735425,0.220245744741384
GSM3735426,0.259533925843153
GSM3735427,0.225628241189586
GSM3735428,0.254720344309262
GSM3735429,0.272383327307917
GSM3735430,0.043237043671355
GSM3735431,0.170123810930299
GSM3735432,0.16505375161546
GSM3735433,0.163386087531811
GSM3735434,0.231108128009294
GSM3735435,0.268896191927036
GSM3735436,0.209862749376335
GSM3735437,0.151912276752756
GSM3735438,0.170596174181421
GSM3735439,0.137729997706731
GSM3735440,0.241646012869335
GSM3735441,0.212522358635292
GSM3735306,0.260834216095099
GSM3735307,0.304148419230494
GSM3735308,0.281039740622052
GSM3735344,0.214390371243666
GSM3735345,0.200781505096942
GSM3735346,0.235164354600611
GSM3735347,0.241644393001038
GSM3735348,0.245584079352172
